,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,time_executed,ABM,SubmittedOrders,PaidFees,spread,partial_left
6,0,ORDER_SUBMITTED,,1,NoiseAgent,,1612517002.9772856,ABM,100.0,Side.ASK,478.0,,,99981.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,4,NoiseAgent,,1612517971.4441888,ABM,100.0,Side.BID,901.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,11,NoiseAgent,,1612518494.7402558,ABM,100.0,Side.ASK,1244.0,,,99894.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,12,NoiseAgent,,1612518935.4566593,ABM,100.0,Side.ASK,1420.0,,,99875.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,34,NoiseAgent,,1612516804.7990873,ABM,6.0,Side.BID,400.0,,,99986.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,38,NoiseAgent,,1612516982.6325805,ABM,200.0,Side.ASK,473.0,,,99983.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,43,NoiseAgent,,1612515794.054729,ABM,100.0,Side.ASK,51.0,,,99991.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,48,NoiseAgent,,1612517456.4378917,ABM,100.0,Side.ASK,637.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,63,NoiseAgent,,1612516390.7177765,ABM,100.0,Side.ASK,257.0,,,99993.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,66,NoiseAgent,,1612516163.981864,ABM,100.0,Side.BID,171.0,,,100018.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,73,NoiseAgent,,1612519154.4543626,ABM,100.0,Side.BID,1529.0,,,99900.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,74,NoiseAgent,,1612516203.7136102,ABM,100.0,Side.BID,191.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,81,NoiseAgent,,1612516727.1177142,ABM,100.0,Side.BID,365.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,84,NoiseAgent,,1612517895.4789577,ABM,8.0,Side.BID,852.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,87,NoiseAgent,,1612518038.397902,ABM,100.0,Side.BID,966.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,88,NoiseAgent,,1612516180.3489234,ABM,100.0,Side.ASK,179.0,,,99996.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,93,NoiseAgent,,1612518039.896441,ABM,12.0,Side.BID,968.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,96,NoiseAgent,,1612518341.6314116,ABM,200.0,Side.ASK,1182.0,,,99888.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,97,NoiseAgent,,1612516892.4169245,ABM,75.0,Side.ASK,435.0,,,99987.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,100,NoiseAgent,,1612515889.6753745,ABM,100.0,Side.BID,84.0,,,99993.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,107,NoiseAgent,,1612516765.2564642,ABM,100.0,Side.BID,386.0,,,99986.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,109,NoiseAgent,,1612517045.8187318,ABM,9.0,Side.ASK,493.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,113,NoiseAgent,,1612518181.9644372,ABM,35.0,Side.ASK,1072.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,118,NoiseAgent,,1612516883.6743515,ABM,191.0,Side.BID,431.0,,,99983.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,119,NoiseAgent,,1612518876.132049,ABM,100.0,Side.BID,1391.0,,,99929.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,127,NoiseAgent,,1612516905.1674361,ABM,100.0,Side.BID,443.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,140,NoiseAgent,,1612516755.0085146,ABM,100.0,Side.BID,382.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,152,NoiseAgent,,1612517072.7701488,ABM,100.0,Side.ASK,505.0,,,99979.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,154,NoiseAgent,,1612517304.8502815,ABM,100.0,Side.ASK,594.0,,,99989.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,157,NoiseAgent,,1612516261.357881,ABM,100.0,Side.BID,211.0,,,100010.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,158,NoiseAgent,,1612517406.9928863,ABM,100.0,Side.BID,624.0,,,100015.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,159,NoiseAgent,,1612517585.4890623,ABM,100.0,Side.ASK,682.0,,,99952.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,160,NoiseAgent,,1612518006.4680426,ABM,26.0,Side.BID,937.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,186,NoiseAgent,,1612518218.6855772,ABM,100.0,Side.BID,1099.0,,,99931.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,192,NoiseAgent,,1612517804.4115236,ABM,100.0,Side.ASK,792.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,194,NoiseAgent,,1612515745.2340262,ABM,100.0,Side.BID,38.0,,,99993.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,202,NoiseAgent,,1612516520.7759538,ABM,100.0,Side.ASK,290.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,204,NoiseAgent,,1612518089.40359,ABM,200.0,Side.BID,995.0,,,99927.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,206,NoiseAgent,,1612517270.2955348,ABM,100.0,Side.ASK,581.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,209,NoiseAgent,,1612518918.6366384,ABM,100.0,Side.ASK,1411.0,,,99897.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,210,NoiseAgent,,1612516652.7317514,ABM,11.0,Side.BID,344.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,216,NoiseAgent,,1612517897.8821437,ABM,100.0,Side.BID,854.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,218,NoiseAgent,,1612516651.4605167,ABM,100.0,Side.BID,343.0,,,99961.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,235,NoiseAgent,,1612518849.8750403,ABM,100.0,Side.BID,1377.0,,,99920.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,238,NoiseAgent,,1612516615.316844,ABM,100.0,Side.ASK,325.0,,,99968.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,246,NoiseAgent,,1612518543.1011765,ABM,100.0,Side.BID,1264.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,252,NoiseAgent,,1612518717.128619,ABM,100.0,Side.BID,1316.0,,,99964.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,257,NoiseAgent,,1612517293.4931822,ABM,42.0,Side.BID,591.0,,,99989.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,259,NoiseAgent,,1612516003.9142914,ABM,100.0,Side.BID,125.0,,,99997.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,260,NoiseAgent,,1612515641.7393155,ABM,100.0,Side.ASK,14.0,,,100066.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,261,NoiseAgent,,1612518069.1475172,ABM,2.0,Side.BID,981.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,262,NoiseAgent,,1612516659.9592416,ABM,9.0,Side.BID,347.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,265,NoiseAgent,,1612516682.486389,ABM,100.0,Side.BID,359.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,273,NoiseAgent,,1612516169.0335786,ABM,100.0,Side.ASK,173.0,,,100015.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,274,NoiseAgent,,1612516536.2516267,ABM,100.0,Side.BID,296.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,284,NoiseAgent,,1612519181.7647707,ABM,100.0,Side.BID,1545.0,,,99875.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,285,NoiseAgent,,1612516194.1751602,ABM,2.0,Side.BID,184.0,,,100005.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,291,NoiseAgent,,1612517044.8937018,ABM,100.0,Side.ASK,492.0,,,99977.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,297,NoiseAgent,,1612516586.2097456,ABM,100.0,Side.ASK,314.0,,,99986.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,302,NoiseAgent,,1612516628.0116718,ABM,100.0,Side.ASK,330.0,,,99968.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,308,NoiseAgent,,1612516058.0761967,ABM,22.0,Side.ASK,139.0,,,100022.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,314,NoiseAgent,,1612518898.9090726,ABM,100.0,Side.ASK,1400.0,,,99880.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,316,NoiseAgent,,1612518871.294899,ABM,200.0,Side.ASK,1390.0,,,99906.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,320,NoiseAgent,,1612517068.7895753,ABM,100.0,Side.BID,501.0,,,99981.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,321,NoiseAgent,,1612516549.6582868,ABM,100.0,Side.BID,305.0,,,99997.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,326,NoiseAgent,,1612517815.3955855,ABM,100.0,Side.BID,805.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,336,NoiseAgent,,1612518730.6246626,ABM,100.0,Side.BID,1323.0,,,99964.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,342,NoiseAgent,,1612518625.1251848,ABM,80.0,Side.BID,1287.0,,,99932.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,348,NoiseAgent,,1612518343.7895737,ABM,9.0,Side.BID,1183.0,,,99888.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,352,NoiseAgent,,1612516618.2049088,ABM,100.0,Side.ASK,326.0,,,99965.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,357,NoiseAgent,,1612516659.3117518,ABM,15.0,Side.BID,346.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,360,NoiseAgent,,1612516101.1196845,ABM,100.0,Side.ASK,151.0,,,100024.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,363,NoiseAgent,,1612517214.054734,ABM,100.0,Side.BID,560.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,365,NoiseAgent,,1612516676.4917676,ABM,100.0,Side.ASK,353.0,,,99956.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,371,NoiseAgent,,1612516896.547952,ABM,100.0,Side.ASK,437.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,384,NoiseAgent,,1612516414.0099335,ABM,400.0,Side.BID,267.0,,,99995.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,386,NoiseAgent,,1612516355.2040944,ABM,100.0,Side.ASK,242.0,,,99991.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,392,NoiseAgent,,1612516495.1980898,ABM,100.0,Side.BID,287.0,,,100010.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,395,NoiseAgent,,1612517499.924173,ABM,600.0,Side.BID,650.0,,,99972.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,412,NoiseAgent,,1612517484.5735526,ABM,400.0,Side.ASK,644.0,,,99958.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,416,NoiseAgent,,1612518133.798331,ABM,100.0,Side.BID,1034.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,417,NoiseAgent,,1612516413.4206011,ABM,100.0,Side.ASK,266.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,425,NoiseAgent,,1612517968.3316057,ABM,20.0,Side.ASK,900.0,,,99926.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,428,NoiseAgent,,1612516680.6677885,ABM,5.0,Side.ASK,358.0,,,99916.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,431,NoiseAgent,,1612517026.5645351,ABM,21.0,Side.ASK,488.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,456,NoiseAgent,,1612517793.2038777,ABM,100.0,Side.BID,783.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,459,NoiseAgent,,1612517449.4457955,ABM,100.0,Side.BID,635.0,,,99987.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,462,NoiseAgent,,1612517117.8783772,ABM,100.0,Side.BID,516.0,,,99981.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,463,NoiseAgent,,1612516014.0162497,ABM,8.0,Side.BID,127.0,,,100033.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,464,NoiseAgent,,1612517440.8540528,ABM,26.0,Side.ASK,631.0,,,99987.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,465,NoiseAgent,,1612519146.8855731,ABM,11.0,Side.ASK,1523.0,,,99900.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,478,NoiseAgent,,1612516734.9106135,ABM,100.0,Side.BID,370.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,487,NoiseAgent,,1612518490.4233797,ABM,100.0,Side.BID,1239.0,,,99945.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,491,NoiseAgent,,1612516237.15901,ABM,100.0,Side.ASK,203.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,500,NoiseAgent,,1612515942.345807,ABM,100.0,Side.ASK,106.0,,,99990.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,502,NoiseAgent,,1612518443.3517857,ABM,100.0,Side.BID,1216.0,,,99935.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,505,NoiseAgent,,1612517506.2541585,ABM,100.0,Side.BID,655.0,,,99973.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,510,NoiseAgent,,1612517142.7173834,ABM,100.0,Side.ASK,524.0,,,99981.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,512,NoiseAgent,,1612518908.1567519,ABM,100.0,Side.ASK,1404.0,,,99931.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,526,NoiseAgent,,1612517562.1487908,ABM,100.0,Side.BID,672.0,,,99979.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,536,NoiseAgent,,1612516732.2742643,ABM,500.0,Side.BID,368.0,,,99971.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,538,NoiseAgent,,1612517316.8148563,ABM,13.0,Side.BID,598.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,540,NoiseAgent,,1612516648.753638,ABM,100.0,Side.ASK,339.0,,,99960.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,563,NoiseAgent,,1612516650.1401918,ABM,100.0,Side.ASK,340.0,,,99956.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,565,NoiseAgent,,1612516262.704648,ABM,100.0,Side.ASK,212.0,,,100010.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,569,NoiseAgent,,1612516811.442367,ABM,100.0,Side.BID,404.0,,,99985.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,570,NoiseAgent,,1612518138.0729349,ABM,100.0,Side.ASK,1038.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,582,NoiseAgent,,1612517239.175526,ABM,100.0,Side.BID,569.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,588,NoiseAgent,,1612517314.7992349,ABM,58.0,Side.ASK,595.0,,,99983.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,607,NoiseAgent,,1612517196.7628436,ABM,100.0,Side.BID,552.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,611,NoiseAgent,,1612516580.9790635,ABM,100.0,Side.ASK,313.0,,,99986.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,648,NoiseAgent,,1612516977.7577097,ABM,100.0,Side.BID,470.0,,,99985.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,649,NoiseAgent,,1612518370.908639,ABM,100.0,Side.BID,1192.0,,,99915.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,650,NoiseAgent,,1612515687.5061,ABM,100.0,Side.ASK,27.0,,,100005.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,651,NoiseAgent,,1612518089.1486838,ABM,100.0,Side.ASK,994.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,652,NoiseAgent,,1612516292.8062851,ABM,200.0,Side.ASK,226.0,,,100006.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,657,NoiseAgent,,1612516625.0377154,ABM,100.0,Side.BID,328.0,,,99968.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,661,NoiseAgent,,1612517864.7605302,ABM,200.0,Side.ASK,838.0,,,99945.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,667,NoiseAgent,,1612515870.3518076,ABM,400.0,Side.BID,76.0,,,99986.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,679,NoiseAgent,,1612518196.2202747,ABM,100.0,Side.ASK,1080.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,690,NoiseAgent,,1612519166.757504,ABM,100.0,Side.BID,1538.0,,,99880.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,693,NoiseAgent,,1612516182.555991,ABM,100.0,Side.ASK,180.0,,,99996.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,700,NoiseAgent,,1612518664.9967058,ABM,100.0,Side.BID,1302.0,,,99891.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,702,NoiseAgent,,1612515867.5336604,ABM,100.0,Side.ASK,75.0,,,99986.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,703,NoiseAgent,,1612516442.1457126,ABM,200.0,Side.ASK,275.0,,,100003.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,723,NoiseAgent,,1612517050.4610336,ABM,100.0,Side.ASK,496.0,,,99977.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,724,NoiseAgent,,1612516788.5820143,ABM,400.0,Side.ASK,394.0,,,99975.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,729,NoiseAgent,,1612516724.6506486,ABM,100.0,Side.ASK,364.0,,,99958.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,731,NoiseAgent,,1612519193.272714,ABM,100.0,Side.BID,1554.0,,,99920.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,733,NoiseAgent,,1612516423.2686663,ABM,100.0,Side.BID,272.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,737,NoiseAgent,,1612517781.8387487,ABM,100.0,Side.BID,776.0,,,99928.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,740,NoiseAgent,,1612516013.072034,ABM,100.0,Side.BID,126.0,,,100015.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,749,NoiseAgent,,1612518005.4446244,ABM,100.0,Side.BID,934.0,,,99942.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,753,NoiseAgent,,1612515790.039973,ABM,100.0,Side.ASK,48.0,,,99991.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,757,NoiseAgent,,1612517374.1085594,ABM,100.0,Side.BID,611.0,,,99985.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,760,NoiseAgent,,1612517992.3396974,ABM,200.0,Side.ASK,918.0,,,99926.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,768,NoiseAgent,,1612515827.0038228,ABM,100.0,Side.BID,63.0,,,100039.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,772,NoiseAgent,,1612516652.8621848,ABM,600.0,Side.ASK,345.0,,,99958.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,773,NoiseAgent,,1612517143.4382012,ABM,100.0,Side.BID,526.0,,,99982.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,781,NoiseAgent,,1612516539.150203,ABM,100.0,Side.BID,299.0,,,100003.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,787,NoiseAgent,,1612517733.6266878,ABM,100.0,Side.BID,740.0,,,99971.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,788,NoiseAgent,,1612516207.4664989,ABM,100.0,Side.BID,193.0,,,99994.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,790,NoiseAgent,,1612518930.3576138,ABM,100.0,Side.BID,1418.0,,,99903.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,795,NoiseAgent,,1612516043.0091078,ABM,100.0,Side.BID,137.0,,,100022.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,801,NoiseAgent,,1612516755.4732654,ABM,400.0,Side.BID,383.0,,,99974.0,False,False,False,False,1190.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,802,NoiseAgent,,1612517892.841465,ABM,100.0,Side.ASK,850.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,815,NoiseAgent,,1612517838.2582538,ABM,100.0,Side.ASK,822.0,,,99923.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,817,NoiseAgent,,1612517005.768438,ABM,20.0,Side.ASK,479.0,,,99975.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,824,NoiseAgent,,1612517476.46948,ABM,100.0,Side.BID,642.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,829,NoiseAgent,,1612517221.0656412,ABM,100.0,Side.ASK,561.0,,,99976.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,840,NoiseAgent,,1612518431.360642,ABM,100.0,Side.BID,1207.0,,,99942.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,846,NoiseAgent,,1612518114.5185986,ABM,100.0,Side.BID,1017.0,,,99936.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,854,NoiseAgent,,1612516306.128187,ABM,100.0,Side.ASK,228.0,,,100005.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,862,NoiseAgent,,1612517299.2561643,ABM,100.0,Side.BID,592.0,,,99989.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,865,NoiseAgent,,1612516391.4963346,ABM,100.0,Side.BID,258.0,,,99994.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,872,NoiseAgent,,1612518717.2394032,ABM,19.0,Side.BID,1317.0,,,99966.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,875,NoiseAgent,,1612516523.6428962,ABM,100.0,Side.ASK,293.0,,,99994.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,882,NoiseAgent,,1612516203.590901,ABM,100.0,Side.BID,189.0,,,99995.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,894,NoiseAgent,,1612518256.0990162,ABM,100.0,Side.ASK,1123.0,,,99927.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,902,NoiseAgent,,1612517391.4321566,ABM,100.0,Side.BID,623.0,,,99996.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,905,NoiseAgent,,1612515819.814522,ABM,100.0,Side.BID,58.0,,,100039.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,907,NoiseAgent,,1612516612.3247838,ABM,100.0,Side.BID,322.0,,,99972.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,908,NoiseAgent,,1612516177.1979516,ABM,100.0,Side.ASK,177.0,,,99996.0,False,False,False,False,0.0,,,,,,0.0
6,0,ORDER_SUBMITTED,,909,NoiseAgent,,1612519152.2742636,ABM,100.0,Side.ASK,1527.0,,,99843.0,False,False,False,False,0.0,,,,,,0.0
